DATAFLOW,LAST UPDATE,freq,iccs,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:CRIM_OFF_CAT(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Per hundred thousand inhabitants,Germany,2015,0.81,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Per hundred thousand inhabitants,Germany,2016,0.91,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Per hundred thousand inhabitants,Germany,2017,0.89,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Per hundred thousand inhabitants,Germany,2018,0.76,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Per hundred thousand inhabitants,Germany,2019,0.71,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Per hundred thousand inhabitants,Germany,2020,0.86,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Per hundred thousand inhabitants,Germany,2021,0.76,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Per hundred thousand inhabitants,Germany,2022,0.74,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Per hundred thousand inhabitants,Germany,2023,0.80,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Per hundred thousand inhabitants,Denmark,2014,1.10,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Per hundred thousand inhabitants,Denmark,2015,0.92,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Per hundred thousand inhabitants,Denmark,2016,0.93,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Per hundred thousand inhabitants,Denmark,2017,1.06,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Per hundred thousand inhabitants,Denmark,2018,0.93,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Per hundred thousand inhabitants,Denmark,2019,0.93,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Per hundred thousand inhabitants,Denmark,2020,0.88,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Per hundred thousand inhabitants,Denmark,2021,0.72,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Per hundred thousand inhabitants,Denmark,2022,1.00,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Per hundred thousand inhabitants,Denmark,2023,0.89,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Per hundred thousand inhabitants,Estonia,2014,3.12,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Per hundred thousand inhabitants,Estonia,2015,3.80,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Per hundred thousand inhabitants,Estonia,2016,2.51,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Per hundred thousand inhabitants,Estonia,2017,2.20,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Per hundred thousand inhabitants,Estonia,2018,1.90,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Per hundred thousand inhabitants,Estonia,2019,1.74,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Per hundred thousand inhabitants,Estonia,2020,2.78,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Per hundred thousand inhabitants,Estonia,2021,1.43,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Per hundred thousand inhabitants,Estonia,2022,1.35,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Per hundred thousand inhabitants,Estonia,2023,1.32,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Per hundred thousand inhabitants,Greece,2014,0.96,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Per hundred thousand inhabitants,Greece,2015,0.79,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Per hundred thousand inhabitants,Greece,2016,0.75,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Per hundred thousand inhabitants,Greece,2017,0.72,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Per hundred thousand inhabitants,Greece,2018,0.88,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Per hundred thousand inhabitants,Greece,2019,0.71,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Per hundred thousand inhabitants,Greece,2020,0.68,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Per hundred thousand inhabitants,Greece,2021,0.83,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Per hundred thousand inhabitants,Greece,2022,0.76,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Per hundred thousand inhabitants,Greece,2023,0.73,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Per hundred thousand inhabitants,Spain,2014,0.69,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Per hundred thousand inhabitants,Spain,2015,0.65,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Per hundred thousand inhabitants,Spain,2016,0.63,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Per hundred thousand inhabitants,Spain,2017,0.66,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Per hundred thousand inhabitants,Spain,2018,0.62,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Per hundred thousand inhabitants,Spain,2019,0.71,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Per hundred thousand inhabitants,Spain,2020,0.63,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Per hundred thousand inhabitants,Spain,2021,0.61,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Per hundred thousand inhabitants,Spain,2022,0.69,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Per hundred thousand inhabitants,Spain,2023,0.69,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Per hundred thousand inhabitants,Finland,2014,2.05,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Per hundred thousand inhabitants,Finland,2015,2.12,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Per hundred thousand inhabitants,Finland,2016,1.75,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Per hundred thousand inhabitants,Finland,2017,1.34,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Per hundred thousand inhabitants,Finland,2018,1.72,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Per hundred thousand inhabitants,Finland,2019,1.50,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Per hundred thousand inhabitants,Finland,2020,1.72,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Per hundred thousand inhabitants,Finland,2021,1.70,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Per hundred thousand inhabitants,Finland,2022,1.50,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Per hundred thousand inhabitants,Finland,2023,1.15,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Per hundred thousand inhabitants,France,2014,1.16,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Per hundred thousand inhabitants,France,2015,1.32,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Per hundred thousand inhabitants,France,2016,1.17,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Per hundred thousand inhabitants,France,2017,1.06,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Per hundred thousand inhabitants,France,2018,1.04,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Per hundred thousand inhabitants,France,2019,1.12,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Per hundred thousand inhabitants,France,2020,1.03,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Per hundred thousand inhabitants,France,2021,1.08,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Per hundred thousand inhabitants,France,2022,1.21,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Per hundred thousand inhabitants,France,2023,1.30,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Per hundred thousand inhabitants,Croatia,2014,0.85,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Per hundred thousand inhabitants,Croatia,2015,0.88,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Per hundred thousand inhabitants,Croatia,2016,1.05,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Per hundred thousand inhabitants,Croatia,2017,1.11,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Per hundred thousand inhabitants,Croatia,2018,0.58,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Per hundred thousand inhabitants,Croatia,2019,0.81,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Per hundred thousand inhabitants,Croatia,2020,0.99,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Per hundred thousand inhabitants,Croatia,2021,0.82,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Per hundred thousand inhabitants,Croatia,2022,0.80,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Per hundred thousand inhabitants,Croatia,2023,0.68,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Per hundred thousand inhabitants,Hungary,2014,1.31,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Per hundred thousand inhabitants,Hungary,2015,2.05,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Per hundred thousand inhabitants,Hungary,2016,0.93,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Per hundred thousand inhabitants,Hungary,2017,0.87,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Per hundred thousand inhabitants,Hungary,2018,0.85,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Per hundred thousand inhabitants,Hungary,2019,0.59,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Per hundred thousand inhabitants,Hungary,2020,0.79,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Per hundred thousand inhabitants,Hungary,2021,0.69,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Per hundred thousand inhabitants,Hungary,2022,0.88,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Per hundred thousand inhabitants,Hungary,2023,0.72,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Per hundred thousand inhabitants,Ireland,2014,1.15,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Per hundred thousand inhabitants,Ireland,2015,0.64,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Per hundred thousand inhabitants,Ireland,2016,0.72,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Per hundred thousand inhabitants,Ireland,2017,0.82,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Per hundred thousand inhabitants,Ireland,2018,0.81,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Per hundred thousand inhabitants,Ireland,2019,0.65,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Per hundred thousand inhabitants,Ireland,2020,0.64,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Per hundred thousand inhabitants,Ireland,2021,0.43,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Per hundred thousand inhabitants,Ireland,2022,0.87,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Per hundred thousand inhabitants,Ireland,2023,0.64,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Per hundred thousand inhabitants,Iceland,2014,0.61,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Per hundred thousand inhabitants,Iceland,2015,0.91,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Per hundred thousand inhabitants,Iceland,2016,0.30,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Per hundred thousand inhabitants,Iceland,2017,0.89,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Per hundred thousand inhabitants,Iceland,2018,0.57,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Per hundred thousand inhabitants,Iceland,2019,0.28,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Per hundred thousand inhabitants,Iceland,2020,0.82,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Per hundred thousand inhabitants,Iceland,2021,0.54,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Per hundred thousand inhabitants,Iceland,2022,1.06,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Per hundred thousand inhabitants,Iceland,2023,1.29,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Per hundred thousand inhabitants,Italy,2014,0.80,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Per hundred thousand inhabitants,Italy,2015,0.77,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Per hundred thousand inhabitants,Italy,2016,0.67,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Per hundred thousand inhabitants,Italy,2017,0.62,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Per hundred thousand inhabitants,Italy,2018,0.59,,
